season,game_code,num_anot,team_code,player_id,player_name,action_id,action,points,coord_x,coord_y,zone,fastbreak,second_chance,points_off_turnover,minute,console,points_a,points_b,utc,quarter,seconds,make,team_code_a,team_code_b
2018,257,5,ULK,P001324,"MUHAMMED, ALI",2FGM,Two Pointer,2,1.1428571428571428,2.279081632653061,C,0,0,0,1,09:42,2,0,20190517160232,1,18,TRUE,ULK,IST
2018,257,6,IST,P003048,"DUNSTON, BRYANT",2FGA,Missed Two Pointer,0,-0.3163265306122449,2.7178571428571425,B,0,0,0,1,09:19,2,0,20190517160256,1,41,FALSE,ULK,IST
2018,257,10,IST,P003048,"DUNSTON, BRYANT",2FGM,Two Pointer,2,-0.1836734693877551,2.20765306122449,B,0,1,0,1,09:13,2,2,20190517160301,1,47,TRUE,ULK,IST
2018,257,14,ULK,P005159,"GREEN, ERICK",3FGM,Three Pointer,3,-5.948979591836735,6.177040816326531,H,0,0,0,2,08:53,5,2,20190517160341,1,67,TRUE,ULK,IST
2018,257,16,IST,P001833,"MOERMAN, ADRIEN",2FGA,Missed Two Pointer,0,1.9183673469387754,2.4627551020408163,C,0,0,0,2,08:29,5,2,20190517160406,1,91,FALSE,ULK,IST
2018,257,18,ULK,P001324,"MUHAMMED, ALI",2FGA,Missed Two Pointer,0,1.9795918367346939,2.20765306122449,C,0,0,0,2,08:03,5,2,20190517160432,1,117,FALSE,ULK,IST
2018,257,21,IST,P002580,"MICIC, VASILIJE",2FGA,Missed Two Pointer,0,-0.9591836734693877,2.401530612244898,B,0,0,0,3,07:50,5,2,20190517160445,1,130,FALSE,ULK,IST
2018,257,25,IST,P001833,"MOERMAN, ADRIEN",3FGM,Three Pointer,3,-6.26530612244898,5.728061224489796,H,1,0,1,3,07:34,5,5,20190517160502,1,146,TRUE,ULK,IST
2018,257,27,ULK,P005159,"GREEN, ERICK",2FGA,Missed Two Pointer,0,2.622448979591837,6.115816326530612,G,0,0,0,3,07:04,5,5,20190517160531,1,176,FALSE,ULK,IST
2018,257,30,IST,P007200,"LARKIN, SHANE",3FGM,Three Pointer,3,4.479591836734694,7.585204081632654,I,0,0,0,4,06:55,5,8,20190517160540,1,185,TRUE,ULK,IST
2018,257,31,ULK,P006399,"DUVERIOGLU, AHMET",2FGA,Missed Two Pointer,0,-0.3163265306122449,3.4933673469387756,B,0,0,0,4,06:37,5,8,20190517160558,1,203,FALSE,ULK,IST
2018,257,33,IST,P007200,"LARKIN, SHANE",3FGM,Three Pointer,3,-0.37755102040816324,8.799489795918367,H,1,0,0,4,06:32,5,11,20190517160604,1,208,TRUE,ULK,IST
2018,257,34,ULK,P002849,"MELLI, NICOLO",3FGM,Three Pointer,3,3.3877551020408165,8.421938775510204,I,0,0,0,4,06:07,8,11,20190517160629,1,233,TRUE,ULK,IST
2018,257,43,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,3.5816326530612246,4.962755102040816,G,0,0,0,5,05:36,8,13,20190517160841,1,264,TRUE,ULK,IST
2018,257,50,IST,P006590,"BEAUBOIS, RODRIGUE",2FGM,Two Pointer,2,-1.2755102040816326,2.4627551020408163,B,0,0,0,5,05:05,10,15,20190517161014,1,295,TRUE,ULK,IST
2018,257,52,ULK,P005159,"GREEN, ERICK",2FGM,Two Pointer,2,-0.826530612244898,2.20765306122449,B,0,0,0,6,04:47,12,15,20190517161032,1,313,TRUE,ULK,IST
2018,257,54,IST,P006590,"BEAUBOIS, RODRIGUE",3FGA,Missed Three Pointer,0,6.142857142857143,5.5341836734693874,I,0,0,0,6,04:28,12,15,20190517161051,1,332,FALSE,ULK,IST
2018,257,56,ULK,P004004,"GUDURIC, MARKO",2FGM,Two Pointer,2,-1.1428571428571428,2.1464285714285714,B,0,0,0,6,04:14,14,15,20190517161105,1,346,TRUE,ULK,IST
2018,257,61,IST,P002580,"MICIC, VASILIJE",2FGA,Missed Two Pointer,0,-5.561224489795919,2.20765306122449,F,0,0,0,7,03:50,14,15,20190517161316,1,370,FALSE,ULK,IST
2018,257,63,ULK,P005159,"GREEN, ERICK",2FGM,Two Pointer,2,-3.9591836734693877,4.258673469387755,F,0,0,0,7,03:30,16,15,20190517161336,1,390,TRUE,ULK,IST
2018,257,64,IST,P002580,"MICIC, VASILIJE",3FGA,Missed Three Pointer,0,5.887755102040816,7.646428571428571,I,0,0,0,7,03:08,16,15,20190517161359,1,412,FALSE,ULK,IST
2018,257,66,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,-5.36734693877551,6.687244897959184,H,0,0,0,7,03:03,16,15,20190517161404,1,417,FALSE,ULK,IST
2018,257,76,ULK,P005159,"GREEN, ERICK",3FGA,Missed Three Pointer,0,-6.3979591836734695,5.666836734693878,H,0,0,0,8,02:28,17,15,20190517161525,1,452,FALSE,ULK,IST
2018,257,78,ULK,P001926,"SLOUKAS, KOSTAS",3FGA,Missed Three Pointer,0,-6.336734693877551,6.758673469387755,H,0,0,0,8,02:21,17,15,20190517161532,1,459,FALSE,ULK,IST
2018,257,81,IST,P001833,"MOERMAN, ADRIEN",2FGM,Two Pointer,2,-0.1836734693877551,4.5137755102040815,D,0,0,0,9,01:58,17,17,20190517161555,1,482,TRUE,ULK,IST
2018,257,82,ULK,P004004,"GUDURIC, MARKO",2FGA,Missed Two Pointer,0,1.846938775510204,2.4627551020408163,C,0,0,0,9,01:40,17,17,20190517161613,1,500,FALSE,ULK,IST
2018,257,86,ULK,P005159,"GREEN, ERICK",3FGA,Missed Three Pointer,0,6.908163265306122,3.9423469387755103,I,0,0,0,9,01:13,17,17,20190517161641,1,527,FALSE,ULK,IST
2018,257,97,IST,P001833,"MOERMAN, ADRIEN",2FGM,Two Pointer,2,-1.0204081632653061,2.1464285714285714,B,0,0,0,10,00:58,17,19,20190517161929,1,542,TRUE,ULK,IST
2018,257,101,ULK,P001926,"SLOUKAS, KOSTAS",2FGA,Missed Two Pointer,0,4.73469387755102,2.20765306122449,G,0,0,0,10,00:33,17,19,20190517162014,1,567,FALSE,ULK,IST
2018,257,103,IST,P001833,"MOERMAN, ADRIEN",3FGA,Missed Three Pointer,0,-4.928571428571429,7.075,H,0,0,0,10,00:20,17,19,20190517162027,1,580,FALSE,ULK,IST
2018,257,105,IST,P001833,"MOERMAN, ADRIEN",2FGA,Missed Two Pointer,0,-1.9183673469387754,3.044387755102041,B,0,0,0,10,00:12,17,19,20190517162036,1,588,FALSE,ULK,IST
2018,257,107,ULK,P001926,"SLOUKAS, KOSTAS",3FGM,Three Pointer,3,1.1428571428571428,8.993367346938776,I,0,0,0,10,00:04,20,19,20190517162044,1,596,TRUE,ULK,IST
2018,257,108,IST,P006590,"BEAUBOIS, RODRIGUE",3FGA,Missed Three Pointer,0,4.285714285714286,12.840306122448979,I,0,0,0,10,00:00,20,19,20190517162050,1,600,FALSE,ULK,IST
2018,257,114,IST,PLHK,"PLEISS, TIBOR",2FGA,Missed Two Pointer,0,1.846938775510204,1.6974489795918366,C,0,0,0,11,09:43,20,19,20190517162403,2,617,FALSE,ULK,IST
2018,257,118,IST,P002580,"MICIC, VASILIJE",3FGA,Missed Three Pointer,0,4.928571428571429,12.003571428571428,I,0,0,0,11,09:36,20,19,20190517162410,2,624,FALSE,ULK,IST
2018,257,124,IST,P005938,"ANDERSON, JAMES",3FGA,Missed Three Pointer,0,0,9.44234693877551,H,0,0,0,11,09:15,22,19,20190517162530,2,645,FALSE,ULK,IST
2018,257,127,IST,P005938,"ANDERSON, JAMES",3FGM,Three Pointer,3,4.857142857142857,7.462755102040816,I,0,1,0,12,08:56,22,22,20190517162538,2,664,TRUE,ULK,IST
2018,257,129,ULK,P002849,"MELLI, NICOLO",2FGA,Missed Two Pointer,0,2.0408163265306123,2.4627551020408163,C,0,0,0,12,08:39,22,22,20190517162555,2,681,FALSE,ULK,IST
2018,257,133,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,-0.8877551020408163,2.279081632653061,B,0,0,0,12,08:20,22,24,20190517162635,2,700,TRUE,ULK,IST
2018,257,134,ULK,P004004,"GUDURIC, MARKO",3FGA,Missed Three Pointer,0,4.73469387755102,7.646428571428571,I,0,0,0,12,08:02,22,24,20190517162653,2,718,FALSE,ULK,IST
2018,257,141,IST,P006590,"BEAUBOIS, RODRIGUE",3FGA,Missed Three Pointer,0,1.1428571428571428,10.023979591836733,I,0,0,0,13,07:37,22,24,20190517162747,2,743,FALSE,ULK,IST
2018,257,145,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,-0.3163265306122449,7.075,F,0,1,0,13,07:26,22,26,20190517162818,2,754,TRUE,ULK,IST
2018,257,146,ULK,P004004,"GUDURIC, MARKO",3FGA,Missed Three Pointer,0,-6.908163265306122,4.901530612244898,H,0,0,0,13,07:06,22,26,20190517162839,2,774,FALSE,ULK,IST
2018,257,149,IST,P002580,"MICIC, VASILIJE",3FGM,Three Pointer,3,-2.877551020408163,8.289285714285715,H,0,0,0,14,06:58,22,29,20190517162848,2,782,TRUE,ULK,IST
2018,257,153,ULK,P001926,"SLOUKAS, KOSTAS",3FGM,Three Pointer,3,-1.1428571428571428,8.932142857142857,H,0,0,0,14,06:33,25,29,20190517163048,2,807,TRUE,ULK,IST
2018,257,155,IST,P006590,"BEAUBOIS, RODRIGUE",3FGA,Missed Three Pointer,0,-3.704081632653061,9.064795918367347,H,0,0,0,14,06:20,25,29,20190517163102,2,820,FALSE,ULK,IST
2018,257,157,ULK,P002969,"MAHMUTOGLU, MELIH",3FGM,Three Pointer,3,-4.153061224489796,7.911734693877551,H,0,0,0,14,06:06,28,29,20190517163115,2,834,TRUE,ULK,IST
2018,257,160,IST,P006599,"MOTUM, BROCK",3FGM,Three Pointer,3,-3.3877551020408165,8.350510204081633,H,0,0,0,15,05:50,28,32,20190517163131,2,850,TRUE,ULK,IST
2018,257,162,ULK,P001324,"MUHAMMED, ALI",3FGA,Missed Three Pointer,0,3.836734693877551,8.738265306122448,I,0,0,0,15,05:37,28,32,20190517163144,2,863,FALSE,ULK,IST
2018,257,176,IST,P007200,"LARKIN, SHANE",2FGA,Missed Two Pointer,0,1.336734693877551,2.20765306122449,C,0,0,0,15,05:13,28,32,20190517163248,2,887,FALSE,ULK,IST
2018,257,178,IST,PCPR,"SIMON, KRUNOSLAV",3FGA,Missed Three Pointer,0,4.928571428571429,7.779081632653061,I,0,0,0,15,05:06,28,32,20190517163255,2,894,FALSE,ULK,IST
2018,257,181,ULK,P004866,"KALINIC, NIKOLA",2FGA,Missed Two Pointer,0,-0.9591836734693877,2.085204081632653,B,0,0,0,16,04:52,28,32,20190517163308,2,908,FALSE,ULK,IST
2018,257,183,ULK,P001926,"SLOUKAS, KOSTAS",3FGA,Missed Three Pointer,0,-5.755102040816326,6.370918367346939,H,0,0,0,16,04:45,28,32,20190517163316,2,915,FALSE,ULK,IST
2018,257,185,IST,P005938,"ANDERSON, JAMES",2FGA,Missed Two Pointer,0,1.9795918367346939,3.1668367346938773,C,0,0,0,16,04:27,28,32,20190517163335,2,933,FALSE,ULK,IST
2018,257,189,ULK,P002969,"MAHMUTOGLU, MELIH",2FGM,Two Pointer,2,-3.520408163265306,3.238265306122449,D,0,0,0,16,04:09,30,32,20190517163413,2,951,TRUE,ULK,IST
2018,257,196,ULK,P002969,"MAHMUTOGLU, MELIH",3FGA,Missed Three Pointer,0,-1.2755102040816326,9.248469387755101,H,0,0,0,17,03:37,30,33,20190517163526,2,983,FALSE,ULK,IST
2018,257,206,ULK,P002849,"MELLI, NICOLO",2FGM,Two Pointer,2,0,1.8301020408163264,A,0,0,0,17,03:12,32,35,20190517163650,2,1008,TRUE,ULK,IST
2018,257,209,IST,P007200,"LARKIN, SHANE",3FGM,Three Pointer,3,-2.816326530612245,8.350510204081633,H,0,0,0,18,02:56,32,38,20190517163711,2,1024,TRUE,ULK,IST
2018,257,224,ULK,P004866,"KALINIC, NIKOLA",2FGA,Missed Two Pointer,0,-2.938775510204082,3.299489795918367,D,0,0,0,18,02:03,34,38,20190517163935,2,1077,FALSE,ULK,IST
2018,257,227,IST,P006599,"MOTUM, BROCK",2FGM,Two Pointer,2,1.2755102040816326,2.1464285714285714,C,1,0,0,19,01:57,34,40,20190517163942,2,1083,TRUE,ULK,IST
2018,257,232,ULK,P000925,"VESELY, JAN",2FGM,Two Pointer,2,0,1.3198979591836735,A,0,0,0,19,01:46,36,40,20190517164127,2,1094,TRUE,ULK,IST
2018,257,234,IST,P003048,"DUNSTON, BRYANT",2FGA,Missed Two Pointer,0,0.7653061224489796,3.554591836734694,C,0,0,0,19,01:29,36,40,20190517164144,2,1111,FALSE,ULK,IST
2018,257,237,ULK,P000925,"VESELY, JAN",2FGM,Two Pointer,2,-0.7653061224489796,3.044387755102041,B,0,0,1,19,01:06,38,40,20190517164228,2,1134,TRUE,ULK,IST
2018,257,245,ULK,P004004,"GUDURIC, MARKO",3FGA,Missed Three Pointer,0,3.326530612244898,8.615816326530611,I,0,0,0,20,00:30,38,41,20190517164349,2,1170,FALSE,ULK,IST
2018,257,247,IST,P005938,"ANDERSON, JAMES",3FGM,Three Pointer,3,-4.479591836734694,7.779081632653061,H,0,0,0,20,00:07,38,44,20190517164413,2,1193,TRUE,ULK,IST
2018,257,276,IST,P001833,"MOERMAN, ADRIEN",3FGA,Missed Three Pointer,0,-6.26530612244898,12.962755102040816,H,0,0,0,20,00:02,40,45,20190517164852,2,1198,FALSE,ULK,IST
2018,257,288,ULK,P002849,"MELLI, NICOLO",2FGA,Missed Two Pointer,0,0.6326530612244898,3.687244897959183,C,0,0,0,21,09:46,40,45,20190517170456,3,1214,FALSE,ULK,IST
2018,257,290,ULK,P001324,"MUHAMMED, ALI",2FGA,Missed Two Pointer,0,-1.0204081632653061,2.3403061224489794,B,0,0,0,21,09:46,40,45,20190517170500,3,1214,FALSE,ULK,IST
2018,257,292,IST,P007200,"LARKIN, SHANE",2FGM,Two Pointer,2,0.7040816326530612,2.4627551020408163,C,0,0,0,21,09:24,40,47,20190517170508,3,1236,TRUE,ULK,IST
2018,257,293,ULK,P000925,"VESELY, JAN",2FGM,Two Pointer,2,2.173469387755102,4.962755102040816,E,0,0,0,21,09:03,42,47,20190517170528,3,1257,TRUE,ULK,IST
2018,257,299,ULK,P002849,"MELLI, NICOLO",2FGM,Two Pointer,2,-2.938775510204082,2.20765306122449,D,0,0,1,22,08:23,44,47,20190517170656,3,1297,TRUE,ULK,IST
2018,257,301,IST,P007200,"LARKIN, SHANE",2FGM,Two Pointer,2,3.0714285714285716,3.8096938775510205,E,0,0,0,22,08:12,44,49,20190517170710,3,1308,TRUE,ULK,IST
2018,257,303,ULK,P004866,"KALINIC, NIKOLA",2FGA,Missed Two Pointer,0,1.663265306122449,4.197448979591837,E,0,0,0,23,07:43,44,49,20190517170734,3,1337,FALSE,ULK,IST
2018,257,305,IST,P007200,"LARKIN, SHANE",3FGM,Three Pointer,3,-5.755102040816326,7.391326530612245,H,0,0,0,23,07:34,44,52,20190517170746,3,1346,TRUE,ULK,IST
2018,257,310,ULK,P004866,"KALINIC, NIKOLA",3FGM,Three Pointer,3,3.704081632653061,8.166836734693877,I,0,0,0,23,07:01,47,52,20190517170853,3,1379,TRUE,ULK,IST
2018,257,317,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,-6.142857142857143,5.411734693877551,H,0,0,0,24,06:37,47,52,20190517170917,3,1403,FALSE,ULK,IST
2018,257,320,ULK,P002849,"MELLI, NICOLO",2FGM,Two Pointer,2,-4.6020408163265305,4.5137755102040815,F,0,1,0,24,06:20,49,52,20190517170950,3,1420,TRUE,ULK,IST
2018,257,324,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,-1.1428571428571428,2.0137755102040815,B,0,0,0,24,06:00,49,54,20190517171033,3,1440,TRUE,ULK,IST
2018,257,326,ULK,P001324,"MUHAMMED, ALI",3FGA,Missed Three Pointer,0,5.5,6.626020408163265,I,0,0,0,25,05:48,49,54,20190517171043,3,1452,FALSE,ULK,IST
2018,257,328,IST,P002580,"MICIC, VASILIJE",3FGM,Three Pointer,3,-6.775510204081633,5.095408163265306,H,0,0,0,25,05:30,49,57,20190517171100,3,1470,TRUE,ULK,IST
2018,257,330,ULK,P000925,"VESELY, JAN",2FGM,Two Pointer,2,0.8877551020408163,2.1464285714285714,C,0,0,0,25,05:07,51,57,20190517171125,3,1493,TRUE,ULK,IST
2018,257,333,IST,P001833,"MOERMAN, ADRIEN",2FGA,Missed Two Pointer,0,-4.153061224489796,3.299489795918367,D,0,0,0,26,04:47,51,57,20190517171143,3,1513,FALSE,ULK,IST
2018,257,338,ULK,P001324,"MUHAMMED, ALI",2FGM,Two Pointer,2,-1.0204081632653061,2.3403061224489794,B,0,0,0,26,04:32,53,57,20190517171353,3,1528,TRUE,ULK,IST
2018,257,344,ULK,P004866,"KALINIC, NIKOLA",2FGA,Missed Two Pointer,0,1.530612244897959,3.1668367346938773,C,0,0,0,26,04:06,53,57,20190517171654,3,1554,FALSE,ULK,IST
2018,257,347,IST,P007200,"LARKIN, SHANE",2FGM,Two Pointer,2,-1.336734693877551,1.9525510204081633,B,0,0,0,27,03:43,53,59,20190517171717,3,1577,TRUE,ULK,IST
2018,257,348,ULK,P000925,"VESELY, JAN",2FGM,Two Pointer,2,-1.1428571428571428,4.575,D,0,0,0,27,03:29,55,59,20190517171732,3,1591,TRUE,ULK,IST
2018,257,350,IST,P005938,"ANDERSON, JAMES",3FGM,Three Pointer,3,-0.5102040816326531,9.503571428571428,H,0,0,0,27,03:15,55,62,20190517171746,3,1605,TRUE,ULK,IST
2018,257,353,ULK,P002849,"MELLI, NICOLO",3FGA,Missed Three Pointer,0,6.204081632653061,7.646428571428571,I,0,0,0,28,02:52,55,62,20190517171809,3,1628,FALSE,ULK,IST
2018,257,370,IST,P005938,"ANDERSON, JAMES",3FGA,Missed Three Pointer,0,-4.795918367346939,8.095408163265306,H,0,0,0,28,02:06,55,64,20190517172014,3,1674,FALSE,ULK,IST
2018,257,381,ULK,P001926,"SLOUKAS, KOSTAS",2FGA,Missed Two Pointer,0,1.663265306122449,6.177040816326531,G,0,0,0,29,01:32,55,66,20190517172320,3,1708,FALSE,ULK,IST
2018,257,383,IST,P007200,"LARKIN, SHANE",2FGM,Two Pointer,2,-1.2755102040816326,1.9525510204081633,B,0,0,0,29,01:07,55,68,20190517172345,3,1733,TRUE,ULK,IST
2018,257,393,IST,P002580,"MICIC, VASILIJE",3FGA,Missed Three Pointer,0,1.0204081632653061,9.187244897959184,I,0,0,0,30,00:26,57,68,20190517172528,3,1774,FALSE,ULK,IST
2018,257,395,ULK,P002969,"MAHMUTOGLU, MELIH",3FGA,Missed Three Pointer,0,6.714285714285714,4.258673469387755,I,0,0,0,30,00:03,57,68,20190517172551,3,1797,FALSE,ULK,IST
2018,257,397,IST,P003048,"DUNSTON, BRYANT",3FGA,Missed Three Pointer,0,-5.051020408163265,12.258673469387755,H,0,0,0,30,00:00,57,68,20190517172556,3,1800,FALSE,ULK,IST
2018,257,405,IST,P002580,"MICIC, VASILIJE",3FGM,Three Pointer,3,-6.969387755102041,3.3607142857142858,H,0,0,0,31,09:41,57,71,20190517172900,4,1819,TRUE,ULK,IST
2018,257,412,ULK,P001926,"SLOUKAS, KOSTAS",3FGA,Missed Three Pointer,0,5.36734693877551,7.462755102040816,I,0,0,0,32,08:43,57,71,20190517172957,4,1877,FALSE,ULK,IST
2018,257,420,ULK,P001324,"MUHAMMED, ALI",2FGA,Missed Two Pointer,0,1.1428571428571428,2.983163265306122,C,0,0,0,32,08:32,57,71,20190517173045,4,1888,FALSE,ULK,IST
2018,257,424,ULK,P001926,"SLOUKAS, KOSTAS",2FGA,Missed Two Pointer,0,4.928571428571429,3.8096938775510205,G,0,0,0,32,08:31,57,71,20190517173050,4,1889,FALSE,ULK,IST
2018,257,426,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,1.0816326530612246,2.4627551020408163,C,0,0,0,32,08:07,57,73,20190517173109,4,1913,TRUE,ULK,IST
2018,257,432,ULK,P004004,"GUDURIC, MARKO",2FGA,Missed Two Pointer,0,2.489795918367347,1.8301020408163264,C,0,0,0,33,07:49,57,73,20190517173306,4,1931,FALSE,ULK,IST
2018,257,434,IST,P001833,"MOERMAN, ADRIEN",2FGA,Missed Two Pointer,0,0.8877551020408163,2.983163265306122,C,0,0,0,33,07:39,57,73,20190517173317,4,1941,FALSE,ULK,IST
2018,257,436,IST,P003048,"DUNSTON, BRYANT",2FGA,Missed Two Pointer,0,0.37755102040816324,2.7178571428571425,C,0,0,0,33,07:37,57,73,20190517173324,4,1943,FALSE,ULK,IST
2018,257,442,ULK,P005159,"GREEN, ERICK",2FGM,Two Pointer,2,-1.2142857142857142,3.299489795918367,B,0,0,0,33,07:18,59,73,20190517173355,4,1962,TRUE,ULK,IST
2018,257,445,IST,P003048,"DUNSTON, BRYANT",2FGM,Two Pointer,2,-1.0816326530612246,2.1464285714285714,B,0,0,0,33,07:05,59,75,20190517173429,4,1975,TRUE,ULK,IST
2018,257,448,ULK,P001926,"SLOUKAS, KOSTAS",2FGM,Two Pointer,2,0.061224489795918366,2.401530612244898,C,0,0,0,34,06:51,61,75,20190517173443,4,1989,TRUE,ULK,IST
2018,257,454,ULK,P001324,"MUHAMMED, ALI",3FGA,Missed Three Pointer,0,0.5714285714285714,10.728061224489796,I,0,0,0,34,06:23,61,75,20190517173539,4,2017,FALSE,ULK,IST
2018,257,458,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,-2.2346938775510203,11.748469387755101,H,0,0,0,34,06:02,61,75,20190517173634,4,2038,FALSE,ULK,IST
2018,257,465,ULK,P002849,"MELLI, NICOLO",2FGA,Missed Two Pointer,0,1.0816326530612246,3.748469387755102,E,0,0,0,35,05:34,61,75,20190517173718,4,2066,FALSE,ULK,IST
2018,257,471,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,-3.5816326530612246,4.064795918367347,D,0,0,0,35,05:14,61,77,20190517173820,4,2086,TRUE,ULK,IST
2018,257,477,ULK,P006961,"BIBEROVIC, TARIK",3FGA,Missed Three Pointer,0,-4.346938775510204,7.84030612244898,H,0,0,0,36,04:58,61,77,20190517173905,4,2102,FALSE,ULK,IST
2018,257,479,IST,P005938,"ANDERSON, JAMES",3FGA,Missed Three Pointer,0,5.948979591836735,6.238265306122449,I,0,0,0,36,04:51,61,77,20190517173924,4,2109,FALSE,ULK,IST
2018,257,481,ULK,P001926,"SLOUKAS, KOSTAS",2FGA,Missed Two Pointer,0,-1.336734693877551,2.595408163265306,B,0,0,0,36,04:15,61,77,20190517173949,4,2145,FALSE,ULK,IST
2018,257,495,ULK,P001926,"SLOUKAS, KOSTAS",2FGA,Missed Two Pointer,0,-0.8877551020408163,3.105612244897959,B,0,0,0,37,03:46,61,79,20190517174122,4,2174,FALSE,ULK,IST
2018,257,497,IST,P007200,"LARKIN, SHANE",3FGM,Three Pointer,3,-0.12244897959183673,9.636224489795918,H,0,0,0,37,03:28,61,82,20190517174140,4,2192,TRUE,ULK,IST
2018,257,503,ULK,P000925,"VESELY, JAN",2FGM,Two Pointer,2,0.12244897959183673,1.4525510204081633,A,0,0,0,37,03:13,63,82,20190517174330,4,2207,TRUE,ULK,IST
2018,257,506,IST,P007200,"LARKIN, SHANE",3FGA,Missed Three Pointer,0,2.36734693877551,9.636224489795918,I,0,0,0,38,02:52,63,82,20190517174352,4,2228,FALSE,ULK,IST
2018,257,514,ULK,P000925,"VESELY, JAN",2FGA,Missed Two Pointer,0,1.336734693877551,2.3403061224489794,C,0,0,0,38,02:42,64,82,20190517174510,4,2238,FALSE,ULK,IST
2018,257,516,IST,P002580,"MICIC, VASILIJE",2FGM,Two Pointer,2,-3,3.4933673469387756,D,0,0,0,38,02:26,64,84,20190517174523,4,2254,TRUE,ULK,IST
2018,257,517,ULK,P004866,"KALINIC, NIKOLA",2FGM,Two Pointer,2,-0.7653061224489796,1.758673469387755,B,0,0,0,38,02:16,66,84,20190517174544,4,2264,TRUE,ULK,IST
2018,257,530,ULK,P004004,"GUDURIC, MARKO",2FGM,Two Pointer,2,0.5714285714285714,2.085204081632653,C,0,0,0,39,01:51,69,86,20190517174737,4,2289,TRUE,ULK,IST
2018,257,536,ULK,P005159,"GREEN, ERICK",2FGM,Two Pointer,2,5.948979591836735,1.1362244897959184,G,0,0,0,39,01:36,71,87,20190517174834,4,2304,TRUE,ULK,IST
2018,257,546,ULK,P004866,"KALINIC, NIKOLA",2FGM,Two Pointer,2,-0.9591836734693877,2.085204081632653,B,0,0,0,39,01:19,73,89,20190517175010,4,2321,TRUE,ULK,IST
2018,257,549,IST,P006599,"MOTUM, BROCK",2FGA,Missed Two Pointer,0,4.857142857142857,2.6566326530612248,G,0,0,0,40,00:47,73,89,20190517175036,4,2353,FALSE,ULK,IST
2018,257,551,IST,P006599,"MOTUM, BROCK",3FGM,Three Pointer,3,-6.653061224489796,5.023979591836735,H,0,1,0,40,00:33,73,92,20190517175050,4,2367,TRUE,ULK,IST
2018,257,553,ULK,P005159,"GREEN, ERICK",2FGA,Missed Two Pointer,0,2.2346938775510203,2.789285714285714,C,0,0,0,40,00:33,73,92,20190517175103,4,2367,FALSE,ULK,IST
2018,258,5,MAD,P005928,"CAMPAZZO, FACUNDO",2FGA,Missed Two Pointer,0,-1.2142857142857142,4.003571428571428,D,0,0,0,1,09:41,0,0,20190517190117,1,19,FALSE,MAD,MAD
2018,258,7,MAD,P005791,"TAVARES, WALTER",2FGM,Two Pointer,2,0,1.3198979591836735,A,0,1,0,1,09:32,0,2,20190517190128,1,28,TRUE,MAD,MAD
2018,258,17,MAD,P005791,"TAVARES, WALTER",2FGM,Two Pointer,2,0,1.8913265306122449,A,0,0,0,2,08:55,1,4,20190517190305,1,65,TRUE,MAD,MAD
2018,258,19,CSK,P002100,"DE COLO, NANDO",2FGA,Missed Two Pointer,0,3.13265306122449,5.921938775510204,G,0,0,0,2,08:35,1,4,20190517190326,1,85,FALSE,MAD,MAD
2018,258,21,MAD,P006546,"TAYLOR, JEFFERY",2FGA,Missed Two Pointer,0,-1.2142857142857142,2.279081632653061,B,0,0,0,2,08:19,1,4,20190517190343,1,101,FALSE,MAD,MAD
2018,258,33,CSK,P004888,"CLYBURN, WILL",3FGM,Three Pointer,3,-4.224489795918367,8.034183673469387,H,0,0,0,3,07:48,6,6,20190517190539,1,132,TRUE,MAD,MAD
2018,258,34,MAD,PBMT,"FERNANDEZ, RUDY",3FGA,Missed Three Pointer,0,3.5816326530612246,8.421938775510204,I,0,0,0,3,07:36,6,6,20190517190551,1,144,FALSE,MAD,MAD
2018,258,36,CSK,P004888,"CLYBURN, WILL",3FGA,Missed Three Pointer,0,-5.5,7.136224489795919,H,0,0,0,3,07:25,6,6,20190517190601,1,155,FALSE,MAD,MAD
2018,258,41,CSK,P002100,"DE COLO, NANDO",3FGA,Missed Three Pointer,0,6.653061224489796,4.003571428571428,I,0,0,0,4,06:55,6,6,20190517190632,1,185,FALSE,MAD,MAD
2018,258,43,MAD,P006546,"TAYLOR, JEFFERY",2FGA,Missed Two Pointer,0,-0.37755102040816324,2.3403061224489794,B,0,0,0,4,06:49,6,6,20190517190638,1,191,FALSE,MAD,MAD
2018,258,45,CSK,P005160,"HUNTER, OTHELLO",2FGA,Missed Two Pointer,0,-0.7653061224489796,1.5137755102040815,A,0,0,0,4,06:42,6,6,20190517190645,1,198,FALSE,MAD,MAD
2018,258,61,MAD,PBMT,"FERNANDEZ, RUDY",2FGM,Two Pointer,2,0.9591836734693877,1.9525510204081633,C,0,0,1,5,05:40,7,10,20190517190937,1,260,TRUE,MAD,MAD
